method_name,combination,wtau
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,nce_score,reg_hscore_score",0.7090345262679626
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,nce_score,reg_hscore_score",0.7090345262679626
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,nce_score,reg_hscore_score",0.5379290808094475
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,nce_score,reg_hscore_score",0.6651859333067833
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,hscore_score",0.6988924607133518
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,hscore_score",0.6988924607133518
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,hscore_score",0.5537340619307819
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,hscore_score",0.6481342349110933
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,reg_hscore_score",0.44992124195484096
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,reg_hscore_score",0.6992674338562426
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,reg_hscore_score",0.6992674338562426
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,reg_hscore_score",0.5589522100834922
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,sfda_score,reg_hscore_score",0.6464879112216863
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,hscore_score,reg_hscore_score",0.7068503761363801
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,hscore_score,reg_hscore_score",0.7068503761363801
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,hscore_score,reg_hscore_score",0.5573907343315269
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,tmi_score,hscore_score,reg_hscore_score",0.6587484381821181
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,hscore_score",0.679979581754409
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,hscore_score",0.679979581754409
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,hscore_score",0.4703559097272669
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,hscore_score",0.6712771941060783
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,reg_hscore_score",0.6877144292128705
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,reg_hscore_score",0.6877144292128705
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,reg_hscore_score",0.5162148513997843
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,sfda_score,reg_hscore_score",0.6834747693709885
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,hscore_score,reg_hscore_score",0.684003016207324
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,hscore_score,reg_hscore_score",0.684003016207324
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,hscore_score,reg_hscore_score",0.5214699494607353
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,nce_score,hscore_score,reg_hscore_score",0.685351003600563
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,sfda_score,hscore_score,reg_hscore_score",0.6826180789058447
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,sfda_score,hscore_score,reg_hscore_score",0.6826180789058447
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,sfda_score,hscore_score,reg_hscore_score",0.48403284983694206
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,parc_score,sfda_score,hscore_score,reg_hscore_score",0.6745369971220121
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score",0.39063442992449915
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score",0.7268909115542355
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score",0.7268909115542355
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score",0.5756111446397311
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,tmi_score",0.7142745706625933
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,nce_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,nce_score",0.6762175336894204
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,nce_score",0.6762175336894204
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,nce_score",0.6277146208049876
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,nce_score",0.7285386037587631
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score",0.39063442992449915
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score",0.7246752855748918
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score",0.7246752855748918
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score",0.5909864120133729
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,sfda_score",0.6971941334493826
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,hscore_score",0.733197029227377
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,hscore_score",0.733197029227377
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,hscore_score",0.6182253369626344
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,hscore_score",0.7258097846094052
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,reg_hscore_score",0.39063442992449915
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,reg_hscore_score",0.7260547488158917
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,reg_hscore_score",0.7260547488158917
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,reg_hscore_score",0.6103522694770479
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,logme_score,reg_hscore_score",0.7195406168445049
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score",0.7039559666574976
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score",0.7039559666574976
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score",0.5240249671898489
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,nce_score",0.7018676125843173
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score",0.39063442992449915
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score",0.6876117905788672
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score",0.6876117905788672
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score",0.5432457620508012
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,sfda_score",0.7058061990997906
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,hscore_score",0.7178299729444558
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,hscore_score",0.7178299729444558
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,hscore_score",0.5575316913888915
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,hscore_score",0.6897494111963692
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,reg_hscore_score",0.39063442992449915
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,reg_hscore_score",0.7135615742850535
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,reg_hscore_score",0.7135615742850535
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,reg_hscore_score",0.5528349474969156
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,tmi_score,reg_hscore_score",0.7033113960359584
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score",0.6901791249440611
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score",0.6901791249440611
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score",0.5363320236643627
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,sfda_score",0.6885861733443357
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,hscore_score",0.6958187757537435
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,hscore_score",0.6958187757537435
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,hscore_score",0.5689286853085787
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,hscore_score",0.7228332642233187
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,reg_hscore_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,reg_hscore_score",0.6917912357554686
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,reg_hscore_score",0.6917912357554686
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,reg_hscore_score",0.5713112701325668
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,nce_score,reg_hscore_score",0.7163930320684148
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,hscore_score",0.7103346156319996
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,hscore_score",0.7103346156319996
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,hscore_score",0.5382246800753774
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,hscore_score",0.7114198481221921
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,reg_hscore_score",0.39063442992449915
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,reg_hscore_score",0.7398247479537269
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,reg_hscore_score",0.7398247479537269
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,reg_hscore_score",0.5605889541670582
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,sfda_score,reg_hscore_score",0.7053819594125783
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,hscore_score,reg_hscore_score",0.7359080576801753
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,hscore_score,reg_hscore_score",0.7359080576801753
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,hscore_score,reg_hscore_score",0.5811071013618075
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,leep_score,hscore_score,reg_hscore_score",0.7284824946388418
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score",0.7223296506591447
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score",0.7223296506591447
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score",0.5545825413052076
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,nce_score",0.671954609090498
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,sfda_score",0.43119448105222435
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,sfda_score",0.6860790536444237
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,sfda_score",0.6860790536444237
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,sfda_score",0.557240197668324
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,sfda_score",0.6694392782998654
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,hscore_score",0.7006824784903628
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,hscore_score",0.7006824784903628
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,hscore_score",0.563451887798182
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,hscore_score",0.6731096358518108
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,reg_hscore_score",0.43119448105222435
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,reg_hscore_score",0.6987337129594275
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,reg_hscore_score",0.6987337129594275
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,reg_hscore_score",0.577138407513695
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,tmi_score,reg_hscore_score",0.6784961113642858
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,sfda_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,sfda_score",0.7068832204992611
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,sfda_score",0.7068832204992611
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,sfda_score",0.5854316091411316
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,sfda_score",0.6934895630194362
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,hscore_score",0.7111064581597027
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,hscore_score",0.7111064581597027
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,hscore_score",0.5375240003339163
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,hscore_score",0.6912930962517732
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,reg_hscore_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,reg_hscore_score",0.7018156090097563
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,reg_hscore_score",0.7018156090097563
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,reg_hscore_score",0.5535766826919781
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,nce_score,reg_hscore_score",0.6857451359551344
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,hscore_score",0.6966029349175262
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,hscore_score",0.6966029349175262
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,hscore_score",0.5420948408348477
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,hscore_score",0.6698840457138789
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,reg_hscore_score",0.43119448105222435
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,reg_hscore_score",0.708615760641231
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,reg_hscore_score",0.708615760641231
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,reg_hscore_score",0.60380529314278
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,sfda_score,reg_hscore_score",0.6706079902123795
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,hscore_score,reg_hscore_score",0.7060648484574782
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,hscore_score,reg_hscore_score",0.7060648484574782
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,hscore_score,reg_hscore_score",0.557099240610959
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,logme_score,hscore_score,reg_hscore_score",0.6768566302504788
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,sfda_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,sfda_score",0.6810784993958001
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,sfda_score",0.6810784993958001
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,sfda_score",0.5312534640538977
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,sfda_score",0.6892717994194753
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,hscore_score",0.7076359038152825
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,hscore_score",0.7076359038152825
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,hscore_score",0.5549506718724979
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,hscore_score",0.6670389027793167
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,reg_hscore_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,reg_hscore_score",0.714277307692833
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,reg_hscore_score",0.714277307692833
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,reg_hscore_score",0.5398463704926227
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,nce_score,reg_hscore_score",0.6664928652464208
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,hscore_score",0.6952289457370062
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,hscore_score",0.6952289457370062
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,hscore_score",0.5616221830826899
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,hscore_score",0.6635765595256173
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,reg_hscore_score",0.43119448105222435
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,reg_hscore_score",0.7026312440212992
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,reg_hscore_score",0.7026312440212992
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,reg_hscore_score",0.5700412881011705
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,sfda_score,reg_hscore_score",0.6642594485705166
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,hscore_score,reg_hscore_score",0.718845411163525
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,hscore_score,reg_hscore_score",0.718845411163525
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,hscore_score,reg_hscore_score",0.5541021924980736
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,tmi_score,hscore_score,reg_hscore_score",0.6630277849624809
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,hscore_score",0.6843040895337327
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,hscore_score",0.6843040895337327
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,hscore_score",0.46352154521779154
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,hscore_score",0.6918610300265894
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,reg_hscore_score",0.2584399748740622
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,reg_hscore_score",0.6985831762962224
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,reg_hscore_score",0.6985831762962224
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,reg_hscore_score",0.5148449677646254
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,sfda_score,reg_hscore_score",0.6862911734880293
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,hscore_score,reg_hscore_score",0.6979851351887653
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,hscore_score,reg_hscore_score",0.6979851351887653
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,hscore_score,reg_hscore_score",0.5263103874403147
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,nce_score,hscore_score,reg_hscore_score",0.6812988303301267
overall_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,sfda_score,hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,sfda_score,hscore_score,reg_hscore_score",0.6966289367048065
per_scorer_dataset_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,sfda_score,hscore_score,reg_hscore_score",0.6966289367048065
svm_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,sfda_score,hscore_score,reg_hscore_score",0.5083759967922006
lsq_7_scorers,"ncti_score,etran_energy_score,pactran_score,nleep_score,sfda_score,hscore_score,reg_hscore_score",0.6655458527833542
